smiles,source
C[C@@H]1COCCN1c1ccc(Nc2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)cc1,derivative
C[C@@H]1COCCN1c1ccc(Nc2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)cc1,derivative
C[C@@H]1COCCN1c1ccc(Oc2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)cc1,derivative
C[C@@H]1COCCN1c1cccc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)c1N(C)C,derivative
C[C@@H]1COCCN1c1cccc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)c1N1CCOC[C@H]1C,derivative
C[C@@H]1COCCN1c1cccc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)c1N(C)C,derivative
C[C@@H]1COCCN1c1cccc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)c1N1CCOC[C@H]1C,derivative
C[C@@H]1COCCN1c1cccc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)c1[C@]1(O)C[C@H]2CC[C@@H](C1)O2,derivative
C[C@@H]1COCCN1c1cccc(-c2cnc(C#N)cn2)c1-c1cc(N(C)C)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(-c2cnc(C#N)cn2)c1-c1cc(N(C)C)nc2c1cnn2C1=NN=CC1,derivative
C[C@@H]1COCCN1c1cccc(-c2cncc3[nH]ccc23)c1-c1cc(N(C)C)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(-c2cncc3[nH]ccc23)c1-c1cc(N(C)C)nc2c1cnn2C1=NN=CC1,derivative
C[C@@H]1COCCN1c1cccc(-c2cncc3[nH]ccc23)c1-c1cc(N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(C2([S@](C)(=N)=O)CC2)c1-c1cc(N(C)C)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(C2([S@](C)(=N)=O)CC2)c1-c1cc(N(C)C)nc2c1cnn2C1=NN=CC1,derivative
C[C@@H]1COCCN1c1cccc(C2([S@](C)(=N)=O)CC2)c1-c1cc(N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(N(C)C)c1-c1cc(-c2cnc(C#N)cn2)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(N(C)C)c1-c1cc(-c2cnc(C#N)cn2)nc2c1cnn2C1=NN=CC1,derivative
C[C@@H]1COCCN1c1cccc(N(C)C)c1-c1cc(-c2cncc3[nH]ccc23)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(N(C)C)c1-c1cc(-c2cncc3[nH]ccc23)nc2c1cnn2C1=NN=CC1,derivative
C[C@@H]1COCCN1c1cccc(N(C)C)c1-c1cc(C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(N(C)C)c1-c1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,derivative
C[C@@H]1COCCN1c1cccc(N(C)C)c1-c1cc(N(C)C)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(N(C)C)c1-c1cc(N(C)C)nc2c1cnn2C1=NN=CC1,derivative
C[C@@H]1COCCN1c1cccc(N(C)C)c1-c1cc(N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(N(C)C)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(N(C)C)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,derivative
C[C@@H]1COCCN1c1cccc(N2CCOC[C@H]2C)c1-c1cc(-c2cncc3[nH]ccc23)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(N2CCOC[C@H]2C)c1-c1cc(-c2cncc3[nH]ccc23)nc2c1cnn2C1=NN=CC1,derivative
C[C@@H]1COCCN1c1cccc(N2CCOC[C@H]2C)c1-c1cc(C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(N2CCOC[C@H]2C)c1-c1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,derivative
C[C@@H]1COCCN1c1cccc(N2CCOC[C@H]2C)c1-c1cc(N(C)C)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(N2CCOC[C@H]2C)c1-c1cc(N(C)C)nc2c1cnn2C1=NN=CC1,derivative
C[C@@H]1COCCN1c1cccc(N2CCOC[C@H]2C)c1-c1cc(N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(N2CCOC[C@H]2C)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc(N2CCOC[C@H]2C)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,derivative
C[C@@H]1COCCN1c1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc(N(C)C)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc(N(C)C)nc2c1cnn2C1=NN=CC1,derivative
C[C@@H]1COCCN1c1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc(N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,derivative
C[C@@H]1COCCN1c1cccc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,derivative
C[C@H](CN(C)C)Nc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,derivative
C[C@H](CN(C)C)Nc1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,derivative
C[C@H](CN(C)C)Oc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,derivative
C[C@H](CN1CCOC[C@H]1C)Nc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,derivative
C[C@H](CN1CCOC[C@H]1C)Nc1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,derivative
C[C@H](CN1CCOC[C@H]1C)Oc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,derivative
C[C@H](CNc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1)N(C)C,derivative
C[C@H](CNc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1)N1CCOC[C@H]1C,derivative
C[C@H](CNc1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1)N(C)C,derivative
C[C@H](CNc1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1)N1CCOC[C@H]1C,derivative
C[C@H](COc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1)N(C)C,derivative
C[S@@](=N)(=O)C1(CNc2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)CC1,derivative
C[S@@](=N)(=O)C1(Nc2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)CC1,derivative
C[S@@](=N)(=O)C1(c2cc(-c3ccc(-c4cncc5[nH]ccc45)cc3)c3cnn(C4=NN=CC4)c3n2)CC1,derivative
C[S@@](=N)(=O)C1(c2cc(-c3ccc([C@]4(O)C[C@H]5CC[C@@H](C4)O5)cc3)c3cnn(C4=NN=CC4)c3n2)CC1,derivative
C[S@@](=N)(=O)C1(c2cc(-c3cncc4[nH]ccc34)c3cnn(C4=NN=CC4)c3n2)CC1,derivative
C[S@@](=N)(=O)C1(c2cc(C3([S@](C)(=N)=O)CC3)c3cnn(C4=NN=CC4)c3n2)CC1,derivative
C[S@@](=N)(=O)C1(c2cc(CNc3cncc4[nH]ccc34)c3cnn(C4=NN=CC4)c3n2)CC1,derivative
C[S@@](=N)(=O)C1(c2cc(COc3cncc4[nH]ccc34)c3cnn(C4=NN=CC4)c3n2)CC1,derivative
C[S@@](=N)(=O)C1(c2cc(NC[C@]3(O)C[C@H]4CC[C@@H](C3)O4)c3cnn(C4=NN=CC4)c3n2)CC1,derivative
C[S@@](=N)(=O)C1(c2cc(NCc3cncc4[nH]ccc34)c3cnn(C4=NN=CC4)c3n2)CC1,derivative
C[S@@](=N)(=O)C1(c2cc(Nc3cncc4[nH]ccc34)c3cnn(C4=NN=CC4)c3n2)CC1,derivative
C[S@@](=N)(=O)C1(c2cc(OC[C@]3(O)C[C@H]4CC[C@@H](C3)O4)c3cnn(C4=NN=CC4)c3n2)CC1,derivative
C[S@@](=N)(=O)C1(c2cc(OCc3cncc4[nH]ccc34)c3cnn(C4=NN=CC4)c3n2)CC1,derivative
C[S@@](=N)(=O)C1(c2cc(Oc3cncc4[nH]ccc34)c3cnn(C4=NN=CC4)c3n2)CC1,derivative
C[S@@](=N)(=O)C1(c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)c3cnn(C4=NN=CC4)c3n2)CC1,derivative
C[S@@](=N)(=O)C1(c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)CC1,derivative
C[S@@](=N)(=O)C1(c2ccc(-c3cc([C@]4(O)C[C@H]5CC[C@@H](C4)O5)nc4c3cnn4C3=NN=CC3)cc2)CC1,derivative
N#Cc1cnc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)cn1,derivative
O[C@@]1(CNc2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)C[C@H]2CC[C@@H](C1)O2,derivative
O[C@@]1(c2cc(-c3ccc(-c4cncc5[nH]ccc45)cc3)c3cnn(C4=NN=CC4)c3n2)C[C@H]2CC[C@@H](C1)O2,derivative
O[C@@]1(c2cc(-c3ccc(Nc4cncc5[nH]ccc45)cc3)c3cnn(C4=NN=CC4)c3n2)C[C@H]2CC[C@@H](C1)O2,derivative
O[C@@]1(c2cc(-c3ccc(Oc4cncc5[nH]ccc45)cc3)c3cnn(C4=NN=CC4)c3n2)C[C@H]2CC[C@@H](C1)O2,derivative
O[C@@]1(c2cc(-c3cncc4[nH]ccc34)c3cnn(C4=NN=CC4)c3n2)C[C@H]2CC[C@@H](C1)O2,derivative
O[C@@]1(c2cc(NCc3cncc4[nH]ccc34)c3cnn(C4=NN=CC4)c3n2)C[C@H]2CC[C@@H](C1)O2,derivative
O[C@@]1(c2cc(Nc3ccc(-c4cncc5[nH]ccc45)cc3)c3cnn(C4=NN=CC4)c3n2)C[C@H]2CC[C@@H](C1)O2,derivative
O[C@@]1(c2cc(Nc3cncc4[nH]ccc34)c3cnn(C4=NN=CC4)c3n2)C[C@H]2CC[C@@H](C1)O2,derivative
O[C@@]1(c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)c3cnn(C4=NN=CC4)c3n2)C[C@H]2CC[C@@H](C1)O2,derivative
O[C@@]1(c2ccc(-c3cc([C@]4(O)C[C@H]5CC[C@@H](C4)O5)nc4c3cnn4C3=NN=CC3)cc2)C[C@H]2CC[C@@H](C1)O2,derivative
O[C@@]1(c2ccc(Nc3cc([C@]4(O)C[C@H]5CC[C@@H](C4)O5)nc4c3cnn4C3=NN=CC3)cc2)C[C@H]2CC[C@@H](C1)O2,derivative
