smiles,mol_wt,logp,tpsa
CNCc1cc(-c2cc(NC)c3cnn(C4=NN=CC4)c3n2)nc2c1cnn2C1=NN=CC1,440.4750000000002,1.8762999999999996,134.92
CNCc1cc(-c2cc(OC)c3cnn(C4=NN=CC4)c3n2)nc2c1cnn2C1=NN=CC1,441.4590000000002,1.8431999999999997,132.12
CNCc1cc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)[nH]n1,420.47700000000003,1.7058999999999995,125.59999999999998
CNCc1cc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)n[nH]1,420.47700000000003,1.7058999999999995,125.6
CNCc1cc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)no1,421.46100000000007,1.9707999999999997,122.94999999999999
CNCc1cc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)on1,421.46100000000007,1.9707999999999997,122.94999999999999
CNCc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,345.432,1.4524699999999997,108.38
CNCc1ccc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)cc1,421.5300000000001,3.1194700000000015,108.38
CNCc1ccc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)cc1,430.5120000000001,2.982800000000001,96.91999999999999
CN[C@H](C)CNc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,388.5010000000001,1.7528699999999995,120.41
CN[C@H](C)CNc1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,397.48300000000006,1.6161999999999999,108.94999999999999
CN[C@H](C)COc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,389.4850000000001,1.7197699999999998,117.60999999999999
CNc1c(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)cccc1N(C)C,450.5720000000001,3.5077700000000025,111.61999999999999
CNc1c(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)cccc1N1CCOC[C@H]1C,506.63600000000025,3.666870000000003,120.85
CNc1c(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)cccc1[C@]1(O)C[C@H]2CC[C@@H](C1)O2,533.6580000000002,3.9707700000000035,137.83999999999997
CNc1c(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)cccc1C1([S@](C)(=N)=O)CC1,533.658,3.9707700000000026,137.83999999999997
CNc1c(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)cccc1N(C)C,459.55400000000014,3.371100000000002,100.15999999999998
CNc1c(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)cccc1N1CCOC[C@H]1C,515.6180000000003,3.5302000000000024,109.38999999999999
CNc1c(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)cccc1[C@]1(O)C[C@H]2CC[C@@H](C1)O2,542.6400000000002,3.834100000000003,126.38
CNc1c(-c2cncc3[nH]ccc23)cccc1-c1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,523.6260000000002,4.985070000000004,137.06
CNc1c(-c2cncc3[nH]ccc23)cccc1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,532.6080000000003,4.848400000000004,125.6
CNc1c(OC)cccc1-c1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,437.5290000000002,3.450370000000002,117.60999999999999
CNc1c(OC)cccc1-c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,446.5110000000002,3.3137000000000016,106.15
CNc1cc(-c2c(-c3ccc(S(=O)(=O)C(C)C)cc3)cccc2N(C)C)c2cnn(C3=NN=CC3)c2n1,515.6430000000003,4.691200000000004,104.84
CNc1cc(-c2c(-c3ccc(S(=O)(=O)C(C)C)cc3)cccc2N(C)C)nc2c1cnn2C1=NN=CC1,515.6430000000001,4.691200000000004,104.84
CNc1cc(-c2c(-c3ccc(S(=O)(=O)C(C)C)cc3)cccc2N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,571.7070000000001,4.850300000000004,114.07000000000001
CNc1cc(-c2c(-c3ccc(S(=O)(=O)C(C)C)cc3)cccc2N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,571.7070000000001,4.850300000000004,114.07
CNc1cc(-c2c(-c3cnc(C#N)cn3)cccc2N(C)C)c2cnn(C3=NN=CC3)c2n1,436.4830000000002,3.1707800000000015,120.27
CNc1cc(-c2c(-c3cnc(C#N)cn3)cccc2N(C)C)nc2c1cnn2C1=NN=CC1,436.4830000000002,3.1707800000000015,120.27000000000001
CNc1cc(-c2c(-c3cnc(C#N)cn3)cccc2N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,492.5470000000003,3.329880000000002,129.5
CNc1cc(-c2c(-c3cnc(C#N)cn3)cccc2N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,492.5470000000003,3.329880000000002,129.5
CNc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,523.6260000000003,4.985070000000004,137.06
CNc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,523.6260000000002,4.985070000000004,137.06
CNc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2N(C)C)c2cnn(C3=NN=CC3)c2n1,449.5220000000002,4.385400000000003,99.38
CNc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2N(C)C)nc2c1cnn2C1=NN=CC1,449.5220000000002,4.385400000000003,99.38
CNc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,505.58600000000035,4.544500000000004,108.61
CNc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,505.58600000000035,4.544500000000004,108.61000000000001
CNc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,532.6080000000003,4.848400000000004,125.60000000000001
CNc1cc(-c2c(-c3cncc4[nH]ccc34)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,532.6080000000003,4.848400000000004,125.6
CNc1cc(-c2c(C3([S@](C)(=N)=O)CC3)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,533.6580000000004,3.9707700000000035,137.84000000000003
CNc1cc(-c2c(C3([S@](C)(=N)=O)CC3)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,533.6580000000004,3.9707700000000035,137.84
CNc1cc(-c2c(N(C)C)cccc2C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,450.57200000000023,3.5077700000000016,111.62000000000002
CNc1cc(-c2c(N(C)C)cccc2C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,450.57200000000023,3.5077700000000016,111.62
CNc1cc(-c2c(N(C)C)cccc2N(C)C)c2cnn(C3=NN=CC3)c2n1,376.46800000000013,2.908100000000001,73.94
CNc1cc(-c2c(N(C)C)cccc2N(C)C)nc2c1cnn2C1=NN=CC1,376.46800000000013,2.908100000000001,73.94
CNc1cc(-c2c(N(C)C)cccc2N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,432.5320000000002,3.0672000000000015,83.17
CNc1cc(-c2c(N(C)C)cccc2N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,432.5320000000002,3.0672000000000015,83.17
CNc1cc(-c2c(N(C)C)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,459.55400000000026,3.371100000000002,100.16
CNc1cc(-c2c(N(C)C)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,459.55400000000026,3.371100000000002,100.16
CNc1cc(-c2c(N3CCOC[C@H]3C)cccc2C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,506.63600000000025,3.666870000000002,120.85000000000001
CNc1cc(-c2c(N3CCOC[C@H]3C)cccc2C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,506.63600000000025,3.666870000000002,120.85
CNc1cc(-c2c(N3CCOC[C@H]3C)cccc2N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,488.59600000000034,3.226300000000002,92.4
CNc1cc(-c2c(N3CCOC[C@H]3C)cccc2N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,488.59600000000034,3.226300000000002,92.4
CNc1cc(-c2c(N3CCOC[C@H]3C)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,515.6180000000003,3.5302000000000024,109.39
CNc1cc(-c2c(N3CCOC[C@H]3C)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,515.6180000000003,3.5302000000000024,109.39000000000001
CNc1cc(-c2c(NC)cccc2-c2ccc(S(=O)(=O)C(C)C)cc2)c2cnn(C3=NN=CC3)c2n1,501.61600000000027,4.666900000000004,113.63000000000001
CNc1cc(-c2c(NC)cccc2-c2cnc(C#N)cn2)c2cnn(C3=NN=CC3)c2n1,422.4560000000002,3.1464800000000013,129.06
CNc1cc(-c2c(NC)cccc2-c2cncc3[nH]ccc23)c2cnn(C3=NN=CC3)c2n1,435.49500000000023,4.361100000000002,108.17
CNc1cc(-c2c(NC)cccc2C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,436.5450000000003,3.4834700000000023,120.40999999999998
CNc1cc(-c2c(NC)cccc2N(C)C)c2cnn(C3=NN=CC3)c2n1,362.44100000000014,2.883800000000001,82.73
CNc1cc(-c2c(NC)cccc2N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,418.50500000000017,3.0429000000000013,91.96000000000001
CNc1cc(-c2c(NC)cccc2NC)c2cnn(C3=NN=CC3)c2n1,348.41400000000016,2.8595000000000006,91.52
CNc1cc(-c2c(NC)cccc2OC)c2cnn(C3=NN=CC3)c2n1,349.39800000000014,2.8264000000000005,88.72
CNc1cc(-c2c(NC)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,445.5270000000002,3.3468000000000018,108.95
CNc1cc(-c2c(OC)cccc2-c2ccc(S(=O)(=O)C(C)C)cc2)c2cnn(C3=NN=CC3)c2n1,502.60000000000025,4.633800000000004,110.83
CNc1cc(-c2c(OC)cccc2-c2ccc(S(=O)(=O)C(C)C)cc2)nc2c1cnn2C1=NN=CC1,502.60000000000025,4.633800000000004,110.82999999999998
CNc1cc(-c2c(OC)cccc2-c2cnc(C#N)cn2)c2cnn(C3=NN=CC3)c2n1,423.44000000000017,3.113380000000001,126.26
CNc1cc(-c2c(OC)cccc2-c2cnc(C#N)cn2)nc2c1cnn2C1=NN=CC1,423.44000000000017,3.113380000000001,126.25999999999999
CNc1cc(-c2c(OC)cccc2-c2cncc3[nH]ccc23)c2cnn(C3=NN=CC3)c2n1,436.4790000000002,4.328000000000003,105.36999999999999
CNc1cc(-c2c(OC)cccc2-c2cncc3[nH]ccc23)nc2c1cnn2C1=NN=CC1,436.4790000000002,4.328000000000003,105.37
CNc1cc(-c2c(OC)cccc2C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,437.5290000000003,3.4503700000000013,117.61
CNc1cc(-c2c(OC)cccc2C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,437.5290000000003,3.450370000000002,117.60999999999999
CNc1cc(-c2c(OC)cccc2N(C)C)c2cnn(C3=NN=CC3)c2n1,363.4250000000001,2.8507000000000007,79.92999999999999
CNc1cc(-c2c(OC)cccc2N(C)C)nc2c1cnn2C1=NN=CC1,363.42500000000007,2.8507000000000007,79.92999999999999
CNc1cc(-c2c(OC)cccc2N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,419.48900000000015,3.009800000000001,89.16000000000001
CNc1cc(-c2c(OC)cccc2N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,419.48900000000015,3.009800000000001,89.16
CNc1cc(-c2c(OC)cccc2OC)c2cnn(C3=NN=CC3)c2n1,350.3820000000001,2.7933000000000003,85.92
CNc1cc(-c2c(OC)cccc2OC)nc2c1cnn2C1=NN=CC1,350.38200000000006,2.7933000000000012,85.92
CNc1cc(-c2c(OC)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,446.5110000000002,3.3137000000000016,106.14999999999999
CNc1cc(-c2c(OC)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,446.5110000000002,3.3137000000000016,106.15
CNc1cc(-c2c([C@]3(O)C[C@H]4CC[C@@H](C3)O4)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(C3=NN=CC3)c2n1,542.6400000000002,3.834100000000003,126.38000000000001
CNc1cc(-c2c([C@]3(O)C[C@H]4CC[C@@H](C3)O4)cccc2[C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,542.6400000000002,3.834100000000003,126.38
CNc1cc(-c2cc(-c3ccc(N(C)C)cc3)c3cnn(C4=NN=CC4)c3n2)nc2c1cnn2C1=NN=CC1,516.5730000000002,3.8899000000000026,126.13
CNc1cc(-c2cc(-c3ccc(OC)cc3)c3cnn(C4=NN=CC4)c3n2)nc2c1cnn2C1=NN=CC1,503.53000000000026,3.8325000000000022,132.12
CNc1cc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)[nH]n1,397.4680000000001,2.16487,137.06
CNc1cc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)n[nH]1,397.4680000000001,2.16487,137.06
CNc1cc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)nc(N(C)C)n1,452.5480000000002,2.29777,137.39999999999998
CNc1cc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)no1,398.4520000000001,2.4297700000000004,134.41
CNc1cc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)on1,398.4520000000001,2.4297700000000004,134.41
CNc1cc(-c2cc(CN(C)C)c3cnn(C4=NN=CC4)c3n2)nc2c1cnn2C1=NN=CC1,454.50200000000024,2.2184999999999997,126.13
CNc1cc(-c2cc(COC)c3cnn(C4=NN=CC4)c3n2)nc2c1cnn2C1=NN=CC1,441.45900000000023,2.3033,132.12
CNc1cc(-c2cc(N(C)C)c3cnn(C4=NN=CC4)c3n2)nc2c1cnn2C1=NN=CC1,440.47500000000025,2.2229,126.13
CNc1cc(-c2cc(N3CCOC[C@H]3C)c3cnn(C4=NN=CC4)c3n2)nc2c1cnn2C1=NN=CC1,496.5390000000002,2.3820000000000006,135.35999999999999
CNc1cc(-c2cc(NC)c3cnn(C4=NN=CC4)c3n2)nc2c1cnn2C1=NN=CC1,426.44800000000015,2.1986,134.92
CNc1cc(-c2cc(OC)c3cnn(C4=NN=CC4)c3n2)nc2c1cnn2C1=NN=CC1,427.4320000000002,2.1654999999999998,132.12
CNc1cc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)[nH]n1,406.4500000000001,2.0282,125.59999999999998
CNc1cc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)n[nH]1,406.4500000000001,2.0282,125.6
CNc1cc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)no1,407.43400000000014,2.2931,122.94999999999999
CNc1cc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)on1,407.43400000000014,2.2931,122.94999999999999
CNc1cc(-c2ccc(-c3cc(C4([S@](C)(=N)=O)CC4)nc4c3cnn4C3=NN=CC3)cc2)[nH]n1,473.5660000000002,3.831870000000002,137.06
CNc1cc(-c2ccc(-c3cc(C4([S@](C)(=N)=O)CC4)nc4c3cnn4C3=NN=CC3)cc2)n[nH]1,473.5660000000002,3.831870000000002,137.06
CNc1cc(-c2ccc(-c3cc(C4([S@](C)(=N)=O)CC4)nc4c3cnn4C3=NN=CC3)cc2)no1,474.55000000000024,4.096770000000003,134.41
CNc1cc(-c2ccc(-c3cc(C4([S@](C)(=N)=O)CC4)nc4c3cnn4C3=NN=CC3)cc2)on1,474.55000000000024,4.096770000000003,134.41
CNc1cc(-c2ccc(-c3cc([C@]4(O)C[C@H]5CC[C@@H](C4)O5)nc4c3cnn4C3=NN=CC3)cc2)[nH]n1,482.5480000000002,3.6952000000000016,125.59999999999998
CNc1cc(-c2ccc(-c3cc([C@]4(O)C[C@H]5CC[C@@H](C4)O5)nc4c3cnn4C3=NN=CC3)cc2)n[nH]1,482.5480000000002,3.6952000000000016,125.6
CNc1cc(-c2ccc(-c3cc([C@]4(O)C[C@H]5CC[C@@H](C4)O5)nc4c3cnn4C3=NN=CC3)cc2)no1,483.5320000000002,3.9601000000000024,122.94999999999999
CNc1cc(-c2ccc(-c3cc([C@]4(O)C[C@H]5CC[C@@H](C4)O5)nc4c3cnn4C3=NN=CC3)cc2)on1,483.5320000000002,3.9601000000000024,122.94999999999999
CNc1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,331.4050000000001,1.77477,108.38
CNc1cc(N(C)C)nc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)n1,452.5480000000003,2.29777,137.40000000000003
CNc1cc(Nc2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)[nH]n1,421.4650000000001,2.1048,137.63
CNc1cc(Nc2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)n[nH]1,421.4650000000001,2.1048,137.63
CNc1cc(Nc2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)no1,422.4490000000001,2.3697,134.98
CNc1cc(Nc2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)on1,422.4490000000001,2.3697,134.98
CNc1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)nc2c1cnn2C1=NN=CC1,340.38700000000006,1.6381,96.91999999999999
CNc1ccc(-c2cc(-c3cc(C4([S@](C)(=N)=O)CC4)nc4c3cnn4C3=NN=CC3)[nH]n2)cc1,473.5660000000002,3.831870000000001,137.06
CNc1ccc(-c2cc(-c3cc(C4([S@](C)(=N)=O)CC4)nc4c3cnn4C3=NN=CC3)n[nH]2)cc1,473.5660000000002,3.831870000000001,137.06
CNc1ccc(-c2cc(-c3cc(C4([S@](C)(=N)=O)CC4)nc4c3cnn4C3=NN=CC3)no2)cc1,474.55000000000024,4.096770000000002,134.41
CNc1ccc(-c2cc(-c3cc(C4([S@](C)(=N)=O)CC4)nc4c3cnn4C3=NN=CC3)on2)cc1,474.55000000000024,4.096770000000002,134.41
CNc1ccc(-c2cc(-c3cc(N(C)C)c4cnn(C5=NN=CC5)c4n3)nc3c2cnn3C2=NN=CC2)cc1,516.5730000000003,3.8899000000000017,126.13
CNc1ccc(-c2cc(-c3cc(NC)c4cnn(C5=NN=CC5)c4n3)nc3c2cnn3C2=NN=CC2)cc1,502.5460000000002,3.8656000000000015,134.92
CNc1ccc(-c2cc(-c3cc(OC)c4cnn(C5=NN=CC5)c4n3)nc3c2cnn3C2=NN=CC2)cc1,503.5300000000002,3.8325000000000022,132.12
CNc1ccc(-c2cc(-c3cc([C@]4(O)C[C@H]5CC[C@@H](C4)O5)nc4c3cnn4C3=NN=CC3)[nH]n2)cc1,482.5480000000002,3.6952000000000016,125.59999999999998
CNc1ccc(-c2cc(-c3cc([C@]4(O)C[C@H]5CC[C@@H](C4)O5)nc4c3cnn4C3=NN=CC3)n[nH]2)cc1,482.5480000000002,3.6952000000000016,125.6
CNc1ccc(-c2cc(-c3cc([C@]4(O)C[C@H]5CC[C@@H](C4)O5)nc4c3cnn4C3=NN=CC3)no2)cc1,483.5320000000002,3.9601000000000024,122.94999999999999
CNc1ccc(-c2cc(-c3cc([C@]4(O)C[C@H]5CC[C@@H](C4)O5)nc4c3cnn4C3=NN=CC3)on2)cc1,483.5320000000002,3.9601000000000024,122.94999999999999
CNc1ccc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)cc1,407.5030000000001,3.4417700000000018,108.38
CNc1ccc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)cc1,416.48500000000007,3.305100000000002,96.91999999999999
CNc1ccc(-c2ccc(-c3cc(C4([S@](C)(=N)=O)CC4)nc4c3cnn4C3=NN=CC3)cc2)cc1,483.6010000000003,5.108770000000003,108.38
CNc1ccc(-c2ccc(-c3cc([C@]4(O)C[C@H]5CC[C@@H](C4)O5)nc4c3cnn4C3=NN=CC3)cc2)cc1,492.5830000000002,4.972100000000004,96.91999999999999
CNc1ccc(Oc2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)cc1,423.5020000000001,3.567070000000002,117.60999999999999
CNc1cccc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)c1-c1cncc2[nH]ccc12,523.6260000000002,4.985070000000003,137.06
CNc1cccc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)c1N(C)C,450.5720000000002,3.5077700000000025,111.61999999999999
CNc1cccc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)c1N1CCOC[C@H]1C,506.6360000000003,3.666870000000002,120.85
CNc1cccc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)c1NC,436.54500000000013,3.4834700000000014,120.41
CNc1cccc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)c1OC,437.52900000000017,3.450370000000002,117.61
CNc1cccc(-c2cc(C3([S@](C)(=N)=O)CC3)nc3c2cnn3C2=NN=CC2)c1[C@]1(O)C[C@H]2CC[C@@H](C1)O2,533.6580000000002,3.9707700000000026,137.83999999999997
CNc1cccc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)c1-c1cncc2[nH]ccc12,532.6080000000002,4.848400000000003,125.6
CNc1cccc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)c1C1([S@](C)(=N)=O)CC1,533.6580000000001,3.9707700000000026,137.83999999999997
CNc1cccc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)c1N(C)C,459.5540000000002,3.371100000000002,100.15999999999998
CNc1cccc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)c1N1CCOC[C@H]1C,515.6180000000003,3.5302000000000016,109.38999999999999
CNc1cccc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)c1NC,445.52700000000016,3.346800000000001,108.94999999999999
CNc1cccc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)c1OC,446.5110000000002,3.3137000000000016,106.14999999999999
CNc1cccc(-c2cc([C@]3(O)C[C@H]4CC[C@@H](C3)O4)nc3c2cnn3C2=NN=CC2)c1[C@]1(O)C[C@H]2CC[C@@H](C1)O2,542.6400000000003,3.834100000000002,126.38
CNc1cccc(-c2ccc(S(=O)(=O)C(C)C)cc2)c1-c1cc(N(C)C)c2cnn(C3=NN=CC3)c2n1,515.6430000000003,4.691200000000004,104.84
CNc1cccc(-c2ccc(S(=O)(=O)C(C)C)cc2)c1-c1cc(N(C)C)nc2c1cnn2C1=NN=CC1,515.6430000000001,4.691200000000004,104.84
CNc1cccc(-c2ccc(S(=O)(=O)C(C)C)cc2)c1-c1cc(N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,571.7070000000001,4.850300000000004,114.07000000000001
CNc1cccc(-c2ccc(S(=O)(=O)C(C)C)cc2)c1-c1cc(N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,571.7070000000001,4.850300000000004,114.07
CNc1cccc(-c2ccc(S(=O)(=O)C(C)C)cc2)c1-c1cc(NC)c2cnn(C3=NN=CC3)c2n1,501.6160000000002,4.666900000000004,113.63000000000001
CNc1cccc(-c2ccc(S(=O)(=O)C(C)C)cc2)c1-c1cc(OC)c2cnn(C3=NN=CC3)c2n1,502.60000000000025,4.633800000000004,110.83
CNc1cccc(-c2ccc(S(=O)(=O)C(C)C)cc2)c1-c1cc(OC)nc2c1cnn2C1=NN=CC1,502.60000000000025,4.633800000000004,110.83000000000001
CNc1cccc(-c2cnc(C#N)cn2)c1-c1cc(N(C)C)c2cnn(C3=NN=CC3)c2n1,436.4830000000002,3.1707800000000015,120.27
CNc1cccc(-c2cnc(C#N)cn2)c1-c1cc(N(C)C)nc2c1cnn2C1=NN=CC1,436.4830000000002,3.1707800000000015,120.27000000000001
CNc1cccc(-c2cnc(C#N)cn2)c1-c1cc(N2CCOC[C@H]2C)c2cnn(C3=NN=CC3)c2n1,492.5470000000003,3.329880000000002,129.5
CNc1cccc(-c2cnc(C#N)cn2)c1-c1cc(N2CCOC[C@H]2C)nc2c1cnn2C1=NN=CC1,492.5470000000003,3.329880000000002,129.5
CNc1cccc(-c2cnc(C#N)cn2)c1-c1cc(NC)c2cnn(C3=NN=CC3)c2n1,422.45600000000013,3.1464800000000004,129.06
CNc1cccc(-c2cnc(C#N)cn2)c1-c1cc(OC)c2cnn(C3=NN=CC3)c2n1,423.44000000000017,3.113380000000001,126.26
CNc1cccc(-c2cnc(C#N)cn2)c1-c1cc(OC)nc2c1cnn2C1=NN=CC1,423.44000000000017,3.113380000000001,126.25999999999999
CNc1cccc(-c2cncc3[nH]ccc23)c1-c1cc(C2([S@](C)(=N)=O)CC2)c2cnn(C3=NN=CC3)c2n1,523.6260000000003,4.985070000000004,137.06
CNc1cccc(-c2cncc3[nH]ccc23)c1-c1cc(C2([S@](C)(=N)=O)CC2)nc2c1cnn2C1=NN=CC1,523.6260000000002,4.985070000000004,137.06
CNc1cccc(-c2cncc3[nH]ccc23)c1-c1cc(N(C)C)c2cnn(C3=NN=CC3)c2n1,449.5220000000002,4.385400000000003,99.38
CNc1cccc(-c2cncc3[nH]ccc23)c1-c1cc(N(C)C)nc2c1cnn2C1=NN=CC1,449.5220000000002,4.385400000000003,99.38
